,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
404,G9Sfu0Dqm6_p5rvhyHOHqA,capo-italian-deli-washington-2,Capo Italian Deli,https://s3-media1.fl.yelpcdn.com/bphoto/gvtBVPh_S5jSuE_Kanl4Xg/o.jpg,False,https://www.yelp.com/biz/capo-italian-deli-washington-2?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,14,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'italian', 'title': 'Italian'}]",3.0,"{'latitude': 38.90029220997957, 'longitude': -77.0459109966695}","['pickup', 'delivery']",,"{'address1': '2000 Pennsylvania Ave NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20006', 'country': 'US', 'state': 'DC', 'display_address': ['2000 Pennsylvania Ave NW', 'Washington, DC 20006']}",+12029511978,(202) 951-1978,95.95169234208946
405,m2-ttM4wZKm5tgjq4ovC3Q,aladdins-kitchen-washington,Aladdin's Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/C57nSWUsFKv0nGnZAe_PuA/o.jpg,False,https://www.yelp.com/biz/aladdins-kitchen-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,265,"[{'alias': 'halal', 'title': 'Halal'}]",4.0,"{'latitude': 38.9167, 'longitude': -77.04134}","['pickup', 'delivery']",$$,"{'address1': '1782 Florida Ave NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['1782 Florida Ave NW', 'Washington, DC 20009']}",+12029868900,(202) 986-8900,1909.0653595051374
406,Ko11Hkb6BkNq9kNQ5bPJjw,hoja-taqueria-washington,Hoja Taqueria,https://s3-media3.fl.yelpcdn.com/bphoto/Cg8AVbWFzL-v6zV3rsa-ww/o.jpg,False,https://www.yelp.com/biz/hoja-taqueria-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,11,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.5,"{'latitude': 38.916018, 'longitude': -77.046853}",[],,"{'address1': '1900 Connecticut Ave NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['1900 Connecticut Ave NW', 'Washington, DC 20009']}",+12024481575,(202) 448-1575,1760.1964836522266
407,yBvft4wd9dz03pVGlpq0sA,georges-king-of-falafel-and-cheesesteak-washington,George's king of Falafel  & Cheesesteak,https://s3-media2.fl.yelpcdn.com/bphoto/FTxWGK4pD6WxM2SEeF6FNA/o.jpg,False,https://www.yelp.com/biz/georges-king-of-falafel-and-cheesesteak-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,402,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}]",3.5,"{'latitude': 38.905499856668, 'longitude': -77.0569251803782}","['pickup', 'delivery']",$$,"{'address1': '1205 28th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20007', 'country': 'US', 'state': 'DC', 'display_address': ['1205 28th St NW', 'Washington, DC 20007']}",+12023422278,(202) 342-2278,1045.6576647159202
408,6cGNrx8HkNdbqNY-nLXmyg,mxdc-cocina-mexicana-washington-2,MXDC Cocina Mexicana,https://s3-media4.fl.yelpcdn.com/bphoto/hIB-qyhvkj9U_LEAHJzidg/o.jpg,False,https://www.yelp.com/biz/mxdc-cocina-mexicana-washington-2?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,839,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 38.897488, 'longitude': -77.03196}","['pickup', 'delivery']",$$,"{'address1': '600 14th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20005', 'country': 'US', 'state': 'DC', 'display_address': ['600 14th St NW', 'Washington, DC 20005']}",+12023931900,(202) 393-1900,1334.4804480571179
409,KOU8htocwkJ9m531D4X_XA,puro-gusto-cafe-washington,Puro Gusto Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/uR-FY_5s938R5tLoNi9R4w/o.jpg,False,https://www.yelp.com/biz/puro-gusto-cafe-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,77,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 38.89748396923004, 'longitude': -77.03134942799807}","['pickup', 'delivery']",$,"{'address1': '1345 F St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20004', 'country': 'US', 'state': 'DC', 'display_address': ['1345 F St NW', 'Washington, DC 20004']}",+12023476752,(202) 347-6752,1386.1616805767155
410,QrU-5UGZjTQIj420eNZsWw,colada-shop-washington,Colada Shop,https://s3-media3.fl.yelpcdn.com/bphoto/6Fj7-q3XFA9rkuHKf1a1Xw/o.jpg,False,https://www.yelp.com/biz/colada-shop-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,565,"[{'alias': 'cuban', 'title': 'Cuban'}]",4.0,"{'latitude': 38.9157049, 'longitude': -77.0322776}","['pickup', 'delivery']",$$,"{'address1': '1405 T St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['1405 T St NW', 'Washington, DC 20009']}",+12029314947,(202) 931-4947,2151.280718896809
411,vrpTb2-J1azJqjgvh5j8UQ,logan-tavern-washington,Logan Tavern,https://s3-media1.fl.yelpcdn.com/bphoto/4dGv69RxNvF6KkRFCJY-Zg/o.jpg,False,https://www.yelp.com/biz/logan-tavern-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,1073,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 38.9097849, 'longitude': -77.0325964}","['pickup', 'delivery']",$$,"{'address1': '1423 P St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20005', 'country': 'US', 'state': 'DC', 'display_address': ['1423 P St NW', 'Washington, DC 20005']}",+12023323710,(202) 332-3710,1635.774414655371
412,E7o-WVKqzFrBuRmLPVWoCg,cut-dc-washington,CUT DC,https://s3-media4.fl.yelpcdn.com/bphoto/AzQbeatgNhpVp_hHmoUhkw/o.jpg,False,https://www.yelp.com/biz/cut-dc-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,50,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 38.9039578, 'longitude': -77.06128270079962}",[],,"{'address1': '1050 31st St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20007', 'country': 'US', 'state': 'DC', 'display_address': ['1050 31st St NW', 'Washington, DC 20007']}",+12026172424,(202) 617-2424,1306.9221063161363
413,PNvHJd4SORav4Gv9kUVSJA,kitchen-kocktails-washington,Kitchen + Kocktails,https://s3-media3.fl.yelpcdn.com/bphoto/er8IYpcWD_xyxg0bg4_CEQ/o.jpg,False,https://www.yelp.com/biz/kitchen-kocktails-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,301,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 38.901005, 'longitude': -77.03033}",[],$$$$,"{'address1': '1300 I St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20005', 'country': 'US', 'state': 'DC', 'display_address': ['1300 I St NW', 'Washington, DC 20005']}",+12027699899,(202) 769-9899,1466.298822203556
414,F4tez206Sd6Oqsog7ywoPg,pho-house-washington,Pho House,https://s3-media4.fl.yelpcdn.com/bphoto/Sxxb_SVHpRJUt0v_iL67jg/o.jpg,False,https://www.yelp.com/biz/pho-house-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,42,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,"{'latitude': 38.91583, 'longitude': -77.02132}","['pickup', 'delivery']",,"{'address1': '634 Florida Ave NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['634 Florida Ave NW', 'Washington, DC 20001']}",+12025888888,(202) 588-8888,2823.4627729415056
415,uPmJB-jwTcHsBnd6lZktFw,café-du-parc-washington-4,Café du Parc,https://s3-media3.fl.yelpcdn.com/bphoto/hP0QfhCLUo7i7mrQk5UkHQ/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-du-parc-washington-4?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,469,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.5,"{'latitude': 38.8964914630626, 'longitude': -77.0326561039029}",['delivery'],$$,"{'address1': '1401 Pennsylvania Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20004', 'country': 'US', 'state': 'DC', 'display_address': ['1401 Pennsylvania Ave NW', 'Washington, DC 20004']}",+12029427000,(202) 942-7000,1305.8200086807924
416,oISPplvV_gNqUdoNS0kb_g,avenue-grill-washington,Avenue Grill,https://s3-media3.fl.yelpcdn.com/bphoto/S2d72GHkMlSjnvyzlL8dCA/o.jpg,False,https://www.yelp.com/biz/avenue-grill-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,82,"[{'alias': 'tradamerican', 'title': 'American'}]",3.0,"{'latitude': 38.89635, 'longitude': -77.03081}",['delivery'],$$,"{'address1': '1331 Pennsylvania Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20004', 'country': 'US', 'state': 'DC', 'display_address': ['1331 Pennsylvania Ave NW', 'Washington, DC 20004']}",+12026266970,(202) 626-6970,1411.5135632316162
417,bCs2exo87MZzP7OkZNs9qg,lincoln-washington,Lincoln,https://s3-media4.fl.yelpcdn.com/bphoto/_5-TLDK54r0ZJhBcJi-Y_A/o.jpg,False,https://www.yelp.com/biz/lincoln-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,1262,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American'}]",3.5,"{'latitude': 38.9043858184832, 'longitude': -77.033009474205}","['pickup', 'delivery']",$$,"{'address1': '1110 Vermont Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20005', 'country': 'US', 'state': 'DC', 'display_address': ['1110 Vermont Ave NW', 'Washington, DC 20005']}",+12023869200,(202) 386-9200,1299.7640852610907
418,UiyLESyyMk4a-deZ_n5xDw,lupo-pizzeria-washington,Lupo Pizzeria,https://s3-media1.fl.yelpcdn.com/bphoto/3UMsqWtqzg4UAQH6M5NdgA/o.jpg,False,https://www.yelp.com/biz/lupo-pizzeria-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,98,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 38.91587, 'longitude': -77.0322}","['pickup', 'delivery']",$$,"{'address1': '1908 14th Street Nw', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['1908 14th Street Nw', 'Washington, DC 20009']}",+12025066137,(202) 506-6137,2170.1826272697253
419,hF1aEEfJQenMnFZHGZROZw,juniper-restaurant-washington-3,Juniper Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/3n9KbqBnOW3zv_XmZ6f5sg/o.jpg,False,https://www.yelp.com/biz/juniper-restaurant-washington-3?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,129,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}]",3.5,"{'latitude': 38.9053734908162, 'longitude': -77.0519663313522}",['delivery'],$$$,"{'address1': '2401 M St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20037', 'country': 'US', 'state': 'DC', 'display_address': ['2401 M St NW', 'Washington, DC 20037']}",+12024575020,(202) 457-5020,723.8553586740499
420,IC86ODgczheotGEM240VSQ,iron-age-washington-2,Iron Age,https://s3-media1.fl.yelpcdn.com/bphoto/UYmrsGc0A2cvqtilvRmpTw/o.jpg,False,https://www.yelp.com/biz/iron-age-washington-2?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,177,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 38.931146, 'longitude': -77.032404}",[],$$$,"{'address1': '3365 14th St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3365 14th St NW', 'Washington, DC 20010']}",+12025585579,(202) 558-5579,3672.3055579938946
421,imrzubhJtO5z1ILispj_ow,the-point-washington,The Point,https://s3-media3.fl.yelpcdn.com/bphoto/gG0QMYCqXTEnCUd3x_XkaA/o.jpg,False,https://www.yelp.com/biz/the-point-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,281,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 38.86412023887963, 'longitude': -77.01303817891619}","['pickup', 'delivery']",,"{'address1': '2100 2nd St SW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20024', 'country': 'US', 'state': 'DC', 'display_address': ['2100 2nd St SW', 'Washington, DC 20024']}",+12029482522,(202) 948-2522,4967.8063604580075
422,mskalRmBqHelBkHOa0ZeGw,roti-washington-15,Roti,https://s3-media2.fl.yelpcdn.com/bphoto/LteAQTpaWasROFv5VOhFfw/o.jpg,False,https://www.yelp.com/biz/roti-washington-15?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,9,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 38.90536, 'longitude': -77.042945}",[],,"{'address1': '1850 M St NW, Ste 100', 'address2': 'Ste 100', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20036', 'country': 'US', 'state': 'DC', 'display_address': ['1850 M St NW, Ste 100', 'Ste 100', 'Washington, DC 20036']}",+12022550476,(202) 255-0476,677.7849704018762
423,HsEdESWvSEUZSWf6h50AOA,recessions-washington-2,Recessions,https://s3-media2.fl.yelpcdn.com/bphoto/sKtC_pIvCWJ9pvq-CVN2jA/o.jpg,False,https://www.yelp.com/biz/recessions-washington-2?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,279,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'poolhalls', 'title': 'Pool Halls'}, {'alias': 'newamerican', 'title': 'New American'}]",3.5,"{'latitude': 38.90402, 'longitude': -77.04268}","['pickup', 'delivery']",$,"{'address1': '1823 L St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20036', 'country': 'US', 'state': 'DC', 'display_address': ['1823 L St NW', 'Washington, DC 20036']}",+12022966686,(202) 296-6686,573.8950023706524
424,VULe5yDqaGSxlq5ObB1mBg,emissary-coffeehouse-washington-2,Emissary Coffeehouse,https://s3-media1.fl.yelpcdn.com/bphoto/LHGH1Rgv6w1D3ASJUvtr6w/o.jpg,False,https://www.yelp.com/biz/emissary-coffeehouse-washington-2?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,31,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 38.913684, 'longitude': -77.045085}","['pickup', 'delivery']",,"{'address1': '1726 20th St NW', 'address2': None, 'address3': None, 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['1726 20th St NW', 'Washington, DC 20009']}",+12027485655,(202) 748-5655,1516.0753050936025
425,k3MAIC-fOb5FysHkzjmDtA,silver-new-american-brasserie-washington-3,Silver New American Brasserie,https://s3-media2.fl.yelpcdn.com/bphoto/iHcufr1GtGq91sH4KN_lHA/o.jpg,False,https://www.yelp.com/biz/silver-new-american-brasserie-washington-3?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,360,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 38.93491, 'longitude': -77.0729}","['pickup', 'delivery']",$$,"{'address1': '3404 Wisconsin Ave NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20016', 'country': 'US', 'state': 'DC', 'display_address': ['3404 Wisconsin Ave NW', 'Washington, DC 20016']}",+12028513199,(202) 851-3199,4474.5434335613445
426,L_uhLGLeil2AvA-I9Y4vGQ,aladdin-house-of-kabob-and-gyros-washington-2,Aladdin House of Kabob & Gyros,https://s3-media3.fl.yelpcdn.com/bphoto/TAK2_e79s273UDkLpWWzIg/o.jpg,False,https://www.yelp.com/biz/aladdin-house-of-kabob-and-gyros-washington-2?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,3,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'kebab', 'title': 'Kebab'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 38.9185, 'longitude': -77.07034}","['pickup', 'delivery']",,"{'address1': '2132 Wisconsin Ave NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20007', 'country': 'US', 'state': 'DC', 'display_address': ['2132 Wisconsin Ave NW', 'Washington, DC 20007']}",+12029443933,(202) 944-3933,2873.703549733822
427,56eh2_ZImiSYeZ6qexhnmA,kramers-washington-4,Kramers,https://s3-media2.fl.yelpcdn.com/bphoto/v3PISuOWxcl3qZIMKvK4fA/o.jpg,False,https://www.yelp.com/biz/kramers-washington-4?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,2018,"[{'alias': 'bookstores', 'title': 'Bookstores'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 38.91081, 'longitude': -77.04375}",['delivery'],$$,"{'address1': '1517 Connecticut Ave NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20036', 'country': 'US', 'state': 'DC', 'display_address': ['1517 Connecticut Ave NW', 'Washington, DC 20036']}",+12023873825,(202) 387-3825,1220.557361153265
428,Z1LmDLn3OtIZi_hcTSGfjA,morrison-clark-historic-inn-and-restaurant-washington-3,Morrison-Clark Historic Inn & Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/2qkkmYuxBzIUNDrP_qmEVQ/o.jpg,False,https://www.yelp.com/biz/morrison-clark-historic-inn-and-restaurant-washington-3?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,59,"[{'alias': 'newamerican', 'title': 'New American'}]",4.0,"{'latitude': 38.904391, 'longitude': -77.026735}",[],$$,"{'address1': '1011 L St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['1011 L St NW', 'Washington, DC 20001']}",+12028981200,(202) 898-1200,1816.4515082563128
429,wnwIFPXoJr1cNZnAsAlwpQ,sweetgreen-washington-6,sweetgreen,https://s3-media3.fl.yelpcdn.com/bphoto/SqBUyfbadYgSzhL4c1PvMA/o.jpg,False,https://www.yelp.com/biz/sweetgreen-washington-6?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,140,"[{'alias': 'salad', 'title': 'Salad'}]",3.5,"{'latitude': 38.9007106254747, 'longitude': -77.0497798919677}","['pickup', 'delivery']",$$,"{'address1': '2221 I St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20052', 'country': 'US', 'state': 'DC', 'display_address': ['2221 I St NW', 'Washington, DC 20052']}",+12029371412,(202) 937-1412,248.850871817993
430,iS-zhpwm4SY5odCyp4NLsw,1-fish-2-fish-washington,1 Fish 2 Fish,https://s3-media1.fl.yelpcdn.com/bphoto/nxWZfpoCNnzQov52QCrE0g/o.jpg,False,https://www.yelp.com/biz/1-fish-2-fish-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,289,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.0,"{'latitude': 38.90355, 'longitude': -77.05228}","['pickup', 'delivery']",$,"{'address1': '2423 Pennsylvania Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20037', 'country': 'US', 'state': 'DC', 'display_address': ['2423 Pennsylvania Ave NW', 'Washington, DC 20037']}",+12028220977,(202) 822-0977,593.7515600218865
431,moqtaZKtKS1EtPX1ND3sqw,nicoletta-italian-kitchen-washington-2,Nicoletta Italian Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/yqjOhBQiDQIkD_z8foXBTw/o.jpg,False,https://www.yelp.com/biz/nicoletta-italian-kitchen-washington-2?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,164,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 38.90169, 'longitude': -77.0159}","['pickup', 'delivery']",$$,"{'address1': '901 4th St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['901 4th St NW', 'Washington, DC 20001']}",+12026976888,(202) 697-6888,2699.1159195774812
432,i5B6Z2fP1e1zFQXkyXLj1A,georgetown-gourmet-washington,Georgetown Gourmet,https://s3-media1.fl.yelpcdn.com/bphoto/4dlr54SH_jsfAexRBxV7Vw/o.jpg,False,https://www.yelp.com/biz/georgetown-gourmet-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,47,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wraps', 'title': 'Wraps'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 38.90525, 'longitude': -77.06852}","['pickup', 'delivery']",$,"{'address1': '3421 M St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20007', 'country': 'US', 'state': 'DC', 'display_address': ['3421 M St NW', 'Washington, DC 20007']}",+12023374455,(202) 337-4455,1951.6367976496394
433,kIr_lv1V5U_Jht-PGDzQ2Q,motown-square-pizza-washington,Motown Square Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/lVUTFrVN5Thv-MlhqbdmaQ/o.jpg,False,https://www.yelp.com/biz/motown-square-pizza-washington?adjust_creative=oerL3XW15AsRcrkgwvui8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oerL3XW15AsRcrkgwvui8w,26,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 38.91480019347016, 'longitude': -77.02173223261288}","['pickup', 'delivery']",$$,"{'address1': '1819 7th St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['1819 7th St NW', 'Washington, DC 20001']}",+12025079135,(202) 507-9135,2727.6219785417807
